3100000US10140,10140,"Aberdeen, WA Micro Area",54226,527,58.1,3.5,51.3,3.6,11.7,2.8,3991,539,43.1,11.3,26.4,11.0,38.8,20.1,4532,343,68.5,13.1,51.8,13.4,24.4,14.3,16732,665,80.3,5.3,72.3,5.8,9.6,3.7,10469,441,75.1,5.2,69.9,6.4,6.8,4.6,8387,193,51.0,8.5,46.6,8.1,8.6,7.4,5253,323,19.7,9.5,18.8,9.3,4.6,8.0,4862,151,1.9,2.6,1.9,2.6,0.0,70.6,N,N,N,N,N,N,N,N,48748,655,58.1,3.5,51.2,3.6,11.8,2.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,47623,499,58.0,3.7,50.9,3.7,12.1,2.9,40120,540,71.5,4.1,64.0,4.1,10.3,2.8,20560,458,75.7,4.8,66.8,5.2,11.5,3.9,19560,385,67.0,4.7,61.1,4.8,8.9,3.4,(X),(X),(X),(X),(X),(X),(X),(X),6313,1418,41.3,9.6,31.0,9.7,25.0,12.1,8644,1193,45.0,7.4,30.4,7.2,32.4,13.4,35588,489,71.9,4.0,65.5,4.3,8.6,2.6,5510,1087,64.5,10.0,50.5,10.0,21.7,12.0,13581,1689,68.8,6.3,64.0,7.3,7.0,4.2,11764,1623,72.6,6.2,66.0,6.5,9.0,4.5,4733,1095,87.4,6.7,86.2,7.3,0.0,4.0,2.1,(X),(X),(X),(X),(X),(X),(X)
3100000US10180,10180,"Abilene, TX Metro Area",111794,1043,63.7,1.9,57.8,2.1,6.0,1.4,8413,953,49.4,7.5,34.3,8.3,30.5,10.9,12184,1024,74.5,7.2,62.9,8.1,11.1,6.6,37028,935,80.4,2.7,72.5,3.1,3.3,1.7,19783,851,79.1,4.0,75.1,4.2,5.1,2.4,14414,689,62.4,5.1,61.6,5.1,1.4,1.3,11179,671,24.7,4.7,23.7,4.6,3.7,6.0,8793,394,9.0,4.4,9.0,4.4,0.0,18.7,N,N,N,N,N,N,N,N,92030,1909,61.9,2.0,56.4,2.2,5.1,1.5,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,84092,870,61.6,2.1,56.7,2.3,4.3,1.3,83409,1141,76.2,2.1,69.8,2.3,4.6,1.3,40248,764,83.5,3.0,75.9,2.8,3.1,1.3,43161,882,69.3,2.8,64.2,3.1,6.2,2.3,(X),(X),(X),(X),(X),(X),(X),(X),13110,1838,54.9,6.3,42.3,6.5,22.3,8.9,13739,1660,43.6,7.2,38.8,7.3,9.5,6.8,71225,1135,76.4,2.3,71.0,2.4,3.5,1.2,9908,1567,60.4,7.2,55.4,7.6,8.3,6.5,22088,1902,75.4,4.2,71.6,4.3,3.1,1.8,23369,1984,77.4,4.3,70.3,4.9,3.5,2.2,15860,1638,86.5,3.0,81.0,4.1,1.8,1.2,2.6,(X),(X),(X),(X),(X),(X),(X)
3100000US10300,10300,"Adrian, MI Micro Area",76482,504,66.7,1.9,61.5,2.1,7.8,1.9,5669,441,51.8,7.4,37.7,8.0,27.2,12.1,6289,430,86.9,5.6,75.5,8.3,13.1,7.5,25754,632,85.1,3.3,79.0,3.9,7.1,3.3,15266,358,83.9,3.2,80.5,3.4,4.1,1.5,10917,378,58.4,6.2,55.0,6.5,5.7,3.3,6496,371,18.6,10.1,18.6,10.1,0.0,12.8,6091,337,4.9,3.5,4.4,3.2,9.7,14.8,N,N,N,N,N,N,N,N,72016,721,66.9,2.1,61.9,2.1,7.5,2.0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,69638,270,66.9,2.0,61.9,2.1,7.5,2.0,58226,429,80.0,2.0,74.5,2.3,6.8,1.8,28804,347,83.8,2.8,78.2,3.4,6.7,1.9,29422,402,76.2,2.8,71.0,3.2,6.9,3.2,(X),(X),(X),(X),(X),(X),(X),(X),4502,1283,67.4,10.5,47.4,11.9,29.7,14.5,8213,1401,50.0,8.0,43.2,8.0,13.5,7.0,51937,591,79.2,2.1,74.4,2.3,6.0,1.7,4579,1023,60.7,10.1,52.8,10.1,13.0,7.3,18874,1602,76.1,3.8,71.2,4.2,6.4,3.2,17998,1768,82.6,3.9,79.3,3.8,3.9,1.6,10486,1181,86.8,3.8,81.3,5.0,6.4,4.2,2.5,(X),(X),(X),(X),(X),(X),(X)
3100000US10380,10380,"Aguadilla-Isabela-San Sebastián, PR Metro Area",253971,2580,42.8,1.5,33.8,1.5,20.7,1.9,19458,1582,25.8,4.5,9.4,3.5,63.4,11.6,25959,1647,55.3,5.0,34.9,4.7,36.6,5.9,90289,1757,62.6,2.9,51.0,3.1,18.4,2.9,42035,811,52.7,3.2,46.3,3.2,11.5,3.1,36389,733,24.9,3.3,21.8,2.6,12.4,4.9,23764,810,6.1,2.3,6.1,2.3,0.0,10.7,16077,590,1.0,0.9,0.8,0.8,19.4,33.7,N,N,N,N,N,N,N,N,223543,3902,42.2,1.7,33.7,1.6,19.9,2.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,250086,2647,42.6,1.6,33.7,1.6,20.8,2.0,N,N,N,N,N,N,N,N,194672,2521,52.4,1.9,42.4,1.9,18.9,2.0,94518,1560,65.7,2.6,53.8,2.8,17.7,2.3,100154,1396,39.9,2.5,31.6,2.2,20.8,3.6,(X),(X),(X),(X),(X),(X),(X),(X),98467,5913,39.2,2.5,25.1,2.3,36.1,4.3,44953,3109,25.5,3.9,20.4,3.6,19.5,6.1,168713,2086,52.0,2.0,43.5,2.1,16.0,2.2,59359,3436,35.4,3.2,25.1,2.9,29.2,5.4,48851,3251,51.4,4.0,42.3,3.8,17.2,3.8,30182,2395,60.5,4.0,51.5,4.3,14.4,4.7,30321,2660,76.9,3.7,73.8,3.8,4.1,2.0,1.3,(X),(X),(X),(X),(X),(X),(X)
3100000US10420,10420,"Akron, OH Metro Area",540928,1341,67.7,0.8,62.8,1.0,7.2,0.9,34595,1599,52.5,3.7,41.9,3.9,20.2,5.3,47211,1655,81.9,2.8,67.2,4.3,17.8,4.8,187405,1602,85.0,1.2,80.3,1.4,5.4,1.0,106998,896,84.0,1.8,79.7,2.1,5.1,1.4,75543,632,63.4,2.7,60.7,2.8,4.2,1.3,44171,540,23.8,2.4,22.8,2.5,4.3,2.2,45005,385,4.0,1.2,3.9,1.2,2.7,4.4,N,N,N,N,N,N,N,N,468073,1496,67.7,0.8,63.5,1.0,6.1,0.8,57369,913,68.4,2.6,57.3,3.2,16.1,4.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,464801,1234,67.7,0.8,63.6,1.0,6.1,0.8,417157,1017,80.5,0.8,75.1,1.1,6.6,0.9,203389,852,87.2,1.1,80.6,1.4,7.5,1.3,213768,758,74.1,1.3,69.9,1.5,5.6,1.0,(X),(X),(X),(X),(X),(X),(X),(X),43402,4178,55.1,4.0,35.1,3.7,36.4,6.0,49313,3160,44.1,3.0,39.0,3.3,11.7,3.7,369946,1681,80.3,0.9,76.1,1.0,5.1,0.8,28679,2531,60.2,4.6,50.6,4.8,16.1,5.4,120965,5144,77.7,1.5,72.6,1.8,6.6,1.4,105252,4188,82.1,2.0,78.1,2.2,4.9,1.3,115050,4932,86.3,1.4,84.6,1.5,2.1,0.7,1.7,(X),(X),(X),(X),(X),(X),(X)
3100000US10500,10500,"Albany, GA Metro Area",118476,3671,64.4,2.3,57.2,2.2,11.1,1.9,9870,1314,39.7,9.0,21.6,6.2,45.7,11.3,10769,1264,80.7,7.3,54.9,10.5,30.9,11.6,45056,2624,81.2,3.4,75.1,3.8,7.4,2.3,21564,1525,73.8,4.9,69.9,4.9,5.3,2.9,15414,1020,52.9,6.0,49.7,5.5,6.0,4.4,8508,692,29.3,8.1,29.3,8.1,0.0,6.4,7295,561,8.4,5.3,8.4,5.3,0.0,23.3,N,N,N,N,N,N,N,N,61199,2763,65.4,2.9,62.1,2.7,4.8,2.2,54292,2570,63.0,3.9,50.9,4.3,19.1,3.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,60982,2719,65.5,2.9,62.1,2.7,4.8,2.3,92803,3107,74.7,2.6,67.3,2.7,9.7,2.0,43506,1652,82.4,3.3,76.1,3.8,7.4,2.7,49297,2117,67.9,3.6,59.6,3.6,12.2,2.9,(X),(X),(X),(X),(X),(X),(X),(X),13496,2013,50.9,6.9,29.8,6.6,41.6,10.7,17358,2454,36.3,6.2,29.6,5.7,18.2,8.3,82034,2882,73.9,2.6,69.0,2.7,6.7,1.7,15315,2312,48.4,8.0,41.9,7.7,13.4,6.5,26335,2860,74.1,4.4,69.0,4.6,6.9,2.7,24372,2736,80.4,4.3,73.8,4.6,8.3,3.5,16012,2161,88.1,4.2,87.6,4.1,0.6,1.0,2.4,(X),(X),(X),(X),(X),(X),(X)
3100000US10540,10540,"Albany-Lebanon, OR Micro Area",84887,519,62.2,2.2,56.5,2.4,9.0,1.9,5880,660,63.0,8.4,42.9,11.7,31.9,16.4,7086,579,81.3,7.0,70.3,10.2,12.6,8.3,28636,556,79.4,3.7,73.3,4.1,7.6,2.5,15154,462,76.0,4.2,70.3,4.8,7.5,3.3,12298,292,56.7,6.8,55.1,6.5,2.8,3.2,7741,197,23.9,7.3,22.9,7.4,4.1,7.1,8092,387,3.0,2.6,3.0,2.6,0.0,43.3,N,N,N,N,N,N,N,N,78710,753,62.3,2.2,56.4,2.5,9.2,2.0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,77633,382,62.4,2.3,56.5,2.5,9.3,2.0,63174,470,74.4,2.4,68.7,2.7,7.5,1.6,31541,338,84.6,3.2,78.1,3.8,7.6,2.4,31633,357,64.1,4.3,59.4,4.6,7.4,2.7,(X),(X),(X),(X),(X),(X),(X),(X),9136,1948,50.6,8.1,30.7,6.7,39.3,9.7,10745,1458,45.4,6.3,37.0,6.9,18.5,9.1,56088,614,73.5,2.4,68.5,2.6,6.8,1.7,5419,1186,65.8,9.0,57.0,9.4,13.4,7.3,19241,1787,72.7,5.2,68.3,5.6,6.0,3.4,22204,1812,74.7,4.3,69.2,4.4,7.4,3.0,9224,1510,76.7,6.2,74.0,6.7,3.4,3.1,2.3,(X),(X),(X),(X),(X),(X),(X)
3100000US10580,10580,"Albany-Schenectady-Troy, NY Metro Area",651665,1560,67.5,0.7,63.4,0.9,5.6,0.7,41095,1740,51.8,3.7,41.7,3.8,19.6,4.5,52042,1117,78.8,3.4,67.7,3.8,12.9,3.0,231912,1954,86.0,1.2,80.9,1.6,5.5,1.1,126840,1300,83.9,1.4,81.6,1.6,2.6,0.7,92342,739,61.8,2.3,60.5,2.3,2.0,0.7,52119,786,22.9,2.8,22.3,2.8,2.9,1.8,55315,715,4.6,1.0,4.5,1.0,1.5,2.6,N,N,N,N,N,N,N,N,582221,1732,67.3,0.8,63.8,0.9,4.8,0.7,37475,1352,67.5,4.1,57.3,5.2,14.8,5.2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,573692,1394,67.3,0.8,63.8,0.9,4.7,0.7,503136,1571,80.3,0.8,76.0,0.9,5.0,0.7,246806,1145,85.0,1.0,79.9,1.3,5.3,1.0,256330,1168,75.8,1.2,72.2,1.4,4.7,0.9,(X),(X),(X),(X),(X),(X),(X),(X),44529,4157,54.3,4.4,38.8,4.4,28.6,5.6,60358,4328,49.2,3.1,42.9,3.4,12.1,3.4,451094,1570,80.5,0.8,76.9,0.9,4.1,0.6,31133,3337,57.6,4.6,49.4,4.5,14.3,4.3,129013,5700,75.6,1.7,70.7,1.9,5.9,1.7,138942,5714,84.4,1.7,81.4,1.7,3.3,0.8,152006,6131,85.8,1.4,83.8,1.5,2.1,0.6,2.0,(X),(X),(X),(X),(X),(X),(X)
3100000US10700,10700,"Albertville, AL Micro Area",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,63643,639,57.7,3.0,54.1,2.8,6.3,1.8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,59529,440,56.7,3.0,52.9,2.9,6.6,1.9,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),8303,2056,42.8,11.3,36.3,10.2,15.1,8.3,9282,1609,26.0,7.9,20.3,6.8,21.8,10.4,45316,740,69.9,3.8,65.8,3.8,6.0,1.8,11599,1685,54.0,8.9,50.7,8.8,6.1,4.2,12298,1532,65.7,6.6,60.1,7.1,8.5,4.4,13914,1468,78.6,5.6,74.0,5.7,6.0,2.9,7505,1354,85.4,5.9,83.1,6.5,2.7,2.9,1.8,(X),(X),(X),(X),(X),(X),(X)
3100000US10740,10740,"Albuquerque, NM Metro Area",613434,2850,66.4,1.0,60.9,1.1,7.3,0.8,46634,2578,50.1,4.2,38.5,4.2,22.9,5.8,56972,1775,79.9,3.7,70.6,3.8,11.1,2.8,215768,1981,80.8,1.5,73.9,1.8,6.9,1.2,119215,1519,80.8,1.7,76.9,2.1,4.8,1.3,86729,1251,62.4,2.7,59.6,2.8,4.3,1.6,48897,1017,23.6,2.9,22.9,2.9,3.3,2.0,39219,867,4.7,1.3,4.5,1.3,5.4,6.3,N,N,N,N,N,N,N,N,444045,5978,66.6,1.2,61.8,1.3,6.2,0.8,N,N,N,N,N,N,N,N,32353,1532,65.5,4.9,58.1,5.6,10.5,4.1,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,93503,5781,67.0,2.8,61.7,2.8,7.9,2.4,N,N,N,N,N,N,N,N,249533,1654,67.1,1.6,61.8,1.6,7.8,1.1,300564,1899,66.4,1.3,61.7,1.4,5.6,1.0,478684,2405,77.3,1.2,71.7,1.3,6.5,0.8,234187,1831,82.8,1.4,76.9,1.6,5.7,1.1,244497,1390,72.1,1.6,66.6,1.7,7.4,1.3,(X),(X),(X),(X),(X),(X),(X),(X),60582,4849,55.7,3.9,41.6,4.1,25.4,4.6,67723,5134,48.0,3.6,39.6,3.2,17.2,4.1,421712,2218,77.0,1.1,71.8,1.3,5.8,0.8,51280,4355,64.4,3.3,54.7,4.3,15.1,4.5,111175,5865,73.6,2.1,68.3,2.4,6.9,2.1,129860,5289,78.9,1.7,74.4,2.1,4.6,1.4,129397,5494,83.0,1.8,79.0,2.0,3.3,0.9,2.0,(X),(X),(X),(X),(X),(X),(X)
