0400000US13,13,Georgia,7429753,6212,66.8,0.3,61.4,0.3,7.0,0.3,580050,10474,37.8,1.3,27.9,1.1,24.3,1.8,657832,8485,73.9,1.0,61.1,1.2,14.3,1.1,2821237,9917,83.3,0.5,77.2,0.5,5.9,0.3,1379331,6452,80.4,0.6,76.3,0.6,4.8,0.5,1008342,3809,63.7,0.8,60.8,0.8,4.4,0.4,563380,4723,23.8,0.9,22.8,0.9,4.3,0.8,419581,3893,6.1,0.6,5.8,0.5,5.4,2.1,N,N,N,N,N,N,N,N,4735758,11695,66.3,0.3,61.9,0.4,5.4,0.3,2168060,7873,66.4,0.7,58.5,0.7,11.0,0.5,18135,2741,69.0,6.5,59.0,7.5,10.9,4.9,214228,4050,70.1,1.6,67.0,1.7,3.7,1.0,N,N,N,N,N,N,N,N,218876,12186,77.8,1.5,73.0,1.6,5.1,1.0,72551,5649,71.3,2.8,61.7,3.0,10.2,2.7,495879,3552,75.6,1.0,70.5,1.1,5.8,0.7,4477661,4489,65.8,0.3,61.5,0.4,5.4,0.3,5866742,9710,78.2,0.3,72.3,0.4,6.3,0.3,2902638,6624,83.7,0.4,76.9,0.5,6.2,0.3,2964104,6276,72.8,0.4,67.9,0.5,6.4,0.4,510185,12580,67.7,1.3,60.9,1.3,9.5,1.0,711707,18116,52.2,1.6,40.0,1.3,23.2,1.3,602812,13426,45.8,1.2,39.8,1.2,12.4,1.2,5208910,9006,78.7,0.3,73.7,0.4,5.4,0.2,717172,19996,61.1,1.2,54.9,1.2,10.2,1.0,1495408,22434,75.8,0.6,70.5,0.7,6.5,0.4,1478913,18980,81.8,0.5,76.2,0.6,5.2,0.4,1517417,20023,86.9,0.4,83.5,0.4,3.0,0.3,5.7,(X),(X),(X),(X),(X),(X),(X)
0400000US15,15,Hawaii,1037731,2158,67.5,0.7,60.7,0.8,4.1,0.4,67815,3279,44.7,3.5,34.3,4.1,18.3,4.8,96870,3082,79.1,2.8,56.8,3.6,8.7,2.0,350442,2638,86.0,0.9,76.8,1.0,3.1,0.6,179745,1044,84.5,1.6,81.2,1.6,2.7,0.7,153028,630,69.3,1.8,67.6,1.7,2.4,0.7,89982,817,30.8,2.0,29.8,2.1,3.2,1.3,99849,892,6.7,1.3,6.7,1.3,1.1,1.7,N,N,N,N,N,N,N,N,294191,2645,70.1,1.6,58.2,1.8,4.9,0.9,24474,2237,80.5,5.7,51.1,8.3,1.4,2.1,N,N,N,N,N,N,N,N,435367,6741,63.4,1.0,61.2,1.0,2.6,0.5,89610,3125,65.9,2.7,61.4,2.5,6.1,1.7,13766,2387,75.3,5.1,49.7,8.3,2.4,2.8,177633,7768,71.8,1.8,65.9,1.9,5.3,1.1,73940,495,74.3,2.2,61.3,2.9,6.3,1.9,272182,840,69.6,1.6,57.9,1.8,4.9,0.9,780085,2200,81.5,0.8,73.5,0.8,3.5,0.4,400439,1725,86.1,1.0,74.1,1.1,3.8,0.6,379646,1066,76.7,1.2,72.9,1.2,3.0,0.5,58537,3295,69.1,3.4,65.6,3.7,2.7,1.2,70458,6238,45.3,3.9,38.0,3.7,14.0,3.6,55844,3494,47.3,3.8,42.3,3.9,6.1,2.6,683215,2792,81.9,0.8,75.9,0.8,2.9,0.4,46250,3566,66.1,4.3,61.7,4.2,6.0,1.9,179918,8023,78.2,1.7,72.9,1.9,4.1,1.1,244668,6843,83.2,1.3,76.2,1.4,2.4,0.5,212379,6663,86.9,1.1,81.1,1.4,1.8,0.5,6.4,(X),(X),(X),(X),(X),(X),(X)
0400000US16,16,Idaho,1157911,2165,66.6,0.6,62.6,0.6,5.5,0.4,94745,3525,49.4,2.4,41.2,2.6,16.3,2.6,104004,3630,82.0,2.3,74.4,2.4,8.1,1.8,400800,2662,83.2,0.8,78.5,1.0,4.7,0.6,209005,1915,82.3,1.3,79.3,1.3,3.5,0.6,167209,1411,64.4,1.6,61.6,1.5,4.3,0.9,96823,975,22.5,2.0,21.3,1.9,5.4,2.1,85325,1073,5.3,0.9,5.0,0.9,4.3,4.1,N,N,N,N,N,N,N,N,1085630,3974,66.6,0.6,62.7,0.7,5.2,0.4,N,N,N,N,N,N,N,N,11451,1443,63.2,7.1,55.3,8.2,12.4,6.0,14406,1423,62.2,6.8,56.6,7.4,7.3,5.0,N,N,N,N,N,N,N,N,19842,2865,73.4,5.1,68.7,5.0,6.4,3.4,20784,2745,64.8,5.2,57.0,4.7,11.7,4.7,97972,856,71.2,2.4,66.3,2.9,6.4,1.8,1013456,1630,66.2,0.6,62.5,0.6,5.1,0.4,881018,3556,79.3,0.7,75.0,0.7,4.8,0.4,445999,2013,87.2,1.0,82.0,1.1,5.0,0.8,435019,2701,71.2,1.2,67.9,1.1,4.4,0.5,87669,4174,61.2,2.9,59.0,3.0,3.0,1.2,99411,7041,57.6,2.9,48.9,3.1,14.8,2.7,89944,4280,50.7,3.1,46.1,2.9,9.0,2.4,777014,2440,78.9,0.7,75.1,0.7,4.3,0.4,85083,4552,70.7,2.3,65.3,2.3,7.6,2.0,204476,6246,77.5,1.3,72.7,1.4,5.9,1.0,290171,7495,78.8,1.4,75.2,1.3,3.7,0.6,197284,6342,84.1,1.2,81.6,1.4,2.3,0.7,3.9,(X),(X),(X),(X),(X),(X),(X)
0400000US17,17,Illinois,10093050,6915,67.7,0.2,62.9,0.2,6.9,0.2,782189,10188,45.2,0.9,35.1,1.0,21.7,1.3,917614,5529,76.5,0.9,67.7,1.0,10.9,0.7,3574352,5689,84.6,0.3,79.3,0.4,5.9,0.3,1876931,5182,83.4,0.4,79.0,0.4,5.2,0.3,1369636,3027,67.8,0.6,64.4,0.6,5.0,0.4,811555,2867,26.5,0.7,25.3,0.7,4.3,0.7,760773,2490,5.7,0.4,5.6,0.4,1.9,0.6,N,N,N,N,N,N,N,N,7522836,19640,68.1,0.2,64.2,0.2,5.4,0.2,1411509,9702,62.1,0.7,52.7,0.7,14.9,0.8,19636,2587,62.7,5.4,57.1,5.9,9.0,3.8,445140,3985,70.1,1.1,66.5,1.1,4.9,0.7,N,N,N,N,N,N,N,N,582469,18023,74.9,1.1,68.7,1.2,8.2,1.0,109412,7093,66.5,2.2,58.8,2.4,11.1,2.1,1339929,2889,73.1,0.7,67.5,0.7,7.4,0.5,6796455,9584,67.7,0.2,63.9,0.3,5.3,0.2,7738533,8944,80.4,0.2,75.2,0.3,6.2,0.2,3872458,4602,85.5,0.3,79.7,0.4,6.4,0.3,3866075,6605,75.2,0.3,70.7,0.4,5.9,0.2,650187,12349,68.0,0.8,63.2,0.9,6.8,0.7,801615,16050,52.4,1.1,39.3,1.0,25.1,1.4,641207,16057,46.1,1.1,39.9,1.0,13.3,1.3,6820919,9339,80.9,0.2,76.2,0.3,5.6,0.2,807630,16311,64.3,1.0,56.9,1.0,11.5,1.0,1715637,21485,77.2,0.5,71.7,0.5,7.0,0.4,2074069,19127,83.5,0.4,78.5,0.5,5.7,0.3,2223583,19605,87.3,0.3,84.6,0.4,2.8,0.2,5.1,(X),(X),(X),(X),(X),(X),(X)
0400000US18,18,Indiana,4977075,4327,66.8,0.2,62.1,0.3,6.9,0.2,372330,5617,46.6,1.2,37.2,1.2,19.9,1.4,427325,5180,77.3,1.2,67.8,1.4,12.1,1.0,1708404,4793,84.2,0.4,78.5,0.6,6.5,0.4,945392,3102,83.2,0.6,79.1,0.7,4.8,0.4,710534,2680,65.5,0.8,62.9,0.7,4.0,0.4,424443,1767,25.2,0.9,24.2,1.0,3.9,1.0,388647,1688,6.2,0.5,6.0,0.5,2.9,1.6,N,N,N,N,N,N,N,N,4339341,6748,67.0,0.2,62.8,0.3,6.2,0.2,405649,3973,64.2,1.2,55.2,1.3,13.6,1.0,12862,1695,57.3,6.3,49.6,6.6,13.5,5.3,66268,2018,64.9,3.1,61.2,2.9,5.7,1.4,N,N,N,N,N,N,N,N,89426,6362,71.9,3.2,65.8,3.1,8.4,1.9,62280,4798,66.3,2.7,56.1,3.0,14.7,3.0,210567,1727,71.8,1.4,64.9,1.5,9.4,1.4,4228530,3697,66.9,0.3,62.8,0.3,6.1,0.2,3791655,5028,79.7,0.3,74.5,0.3,6.3,0.2,1895008,4256,84.6,0.4,78.9,0.4,6.5,0.3,1896647,3220,74.7,0.5,70.2,0.6,6.0,0.3,318522,7598,71.6,1.2,66.2,1.3,7.5,0.9,432746,10983,53.0,1.3,38.7,1.1,26.9,1.5,418111,10144,45.2,1.3,39.0,1.2,13.5,1.2,3364330,4779,80.0,0.3,75.4,0.3,5.6,0.2,381898,9616,61.4,1.2,53.7,1.3,12.4,1.2,1125166,14812,77.4,0.6,71.7,0.6,7.4,0.4,1025034,13673,83.1,0.5,78.8,0.7,4.8,0.4,832232,13575,88.1,0.5,86.1,0.6,2.1,0.2,5.3,(X),(X),(X),(X),(X),(X),(X)
0400000US19,19,Iowa,2375892,2590,70.2,0.3,67.4,0.4,3.9,0.2,174965,3775,58.3,1.6,50.0,1.7,14.2,1.6,221703,3662,84.1,1.2,78.2,1.5,6.5,1.0,747421,4039,88.2,0.6,85.1,0.6,3.2,0.3,443388,2299,87.9,0.6,85.6,0.8,2.6,0.4,344774,1500,73.7,0.8,72.0,0.8,2.3,0.4,213547,1402,29.2,1.2,28.8,1.2,1.4,0.5,230094,809,6.6,0.6,6.4,0.6,2.1,1.3,N,N,N,N,N,N,N,N,2228624,4156,70.3,0.3,67.5,0.4,3.7,0.2,53652,2014,64.9,3.7,58.8,3.8,8.9,2.6,N,N,N,N,N,N,N,N,35541,1578,75.9,2.9,73.8,3.0,2.8,1.2,N,N,N,N,N,N,N,N,26909,3225,77.5,3.9,73.2,4.2,5.2,2.8,22854,2571,65.1,5.2,60.8,5.2,6.6,2.7,77339,1352,75.0,1.9,70.8,2.2,5.2,1.7,2182847,2564,70.2,0.4,67.5,0.4,3.7,0.2,1757286,3485,84.7,0.4,81.8,0.4,3.3,0.2,889116,2397,88.4,0.4,84.9,0.6,3.7,0.3,868170,3158,81.0,0.6,78.6,0.6,2.8,0.3,150181,5071,77.6,1.5,74.8,1.5,3.4,0.7,184590,7465,61.0,1.8,52.7,2.1,13.7,1.6,165459,5389,56.8,1.9,51.9,2.1,8.7,1.6,1535583,3511,84.8,0.4,82.3,0.4,2.8,0.2,107154,5604,67.8,2.1,62.3,2.2,8.1,1.6,465131,8034,82.2,0.8,79.0,0.8,3.9,0.4,545233,9036,86.9,0.6,84.5,0.7,2.5,0.3,418065,8641,89.5,0.7,88.4,0.7,1.1,0.2,4.7,(X),(X),(X),(X),(X),(X),(X)
0400000US20,20,Kansas,2178518,2676,70.5,0.3,66.5,0.4,4.4,0.2,164126,4847,57.8,2.2,47.6,1.9,16.4,2.1,207942,3819,81.9,1.1,74.0,1.6,7.2,1.2,724276,4193,86.9,0.6,82.2,0.7,3.9,0.4,412106,2911,85.2,0.8,82.2,0.9,3.1,0.4,303209,1661,72.3,1.0,70.9,1.0,1.9,0.4,181445,1847,30.7,1.6,30.0,1.5,2.3,0.8,185414,1634,7.8,0.8,7.7,0.8,1.7,1.6,N,N,N,N,N,N,N,N,1909790,5518,70.4,0.4,66.9,0.4,3.9,0.2,116672,2873,68.4,2.1,57.8,2.2,13.0,2.0,15174,1666,66.1,5.4,62.1,5.1,4.4,2.2,46367,1613,73.2,2.9,70.0,3.4,3.3,1.6,N,N,N,N,N,N,N,N,47919,4780,77.2,3.4,72.0,3.5,6.2,1.8,41179,3062,69.6,3.8,65.2,3.9,6.2,2.4,164645,1363,74.5,1.5,69.0,1.6,6.4,1.1,1800270,2849,70.2,0.4,66.9,0.4,3.7,0.3,1647533,4772,83.2,0.4,79.1,0.5,3.7,0.3,831111,3950,87.8,0.5,82.7,0.6,3.9,0.4,816422,2903,78.4,0.7,75.4,0.8,3.6,0.4,150167,4222,71.4,1.8,67.8,1.9,4.7,1.1,164270,7339,58.8,2.0,50.0,2.4,14.7,2.2,167531,6440,55.6,2.1,51.3,2.1,7.0,1.3,1439591,4089,83.3,0.4,79.8,0.5,3.3,0.2,125811,5842,68.9,1.9,63.7,1.9,7.6,1.6,364210,8789,79.2,0.9,75.3,1.1,4.2,0.6,488724,9296,85.0,0.7,81.3,0.9,3.1,0.5,460846,7423,88.8,0.7,86.1,0.7,1.8,0.3,4.3,(X),(X),(X),(X),(X),(X),(X)
0400000US21,21,Kentucky,3378718,3523,61.1,0.4,56.4,0.4,6.9,0.3,235094,5752,44.9,1.7,35.3,1.6,20.8,2.0,270702,5050,77.0,1.6,64.8,1.9,13.3,1.5,1173159,4037,79.6,0.6,73.4,0.7,6.7,0.5,632205,3043,74.6,0.9,71.2,0.9,4.5,0.4,504115,1801,53.8,0.9,52.3,0.9,2.7,0.4,307807,1991,20.0,1.0,19.4,1.0,3.0,1.0,255636,1712,5.1,0.6,5.0,0.6,1.3,1.3,N,N,N,N,N,N,N,N,3046227,4139,60.7,0.4,56.3,0.4,6.5,0.3,241030,3753,64.3,1.5,56.1,1.6,11.2,1.4,6478,1391,64.3,10.1,55.9,9.1,5.4,4.1,33154,3040,69.5,3.9,66.7,4.3,3.7,1.9,N,N,N,N,N,N,N,N,20801,2689,76.3,6.0,72.3,6.5,3.7,2.4,28468,2877,55.9,5.7,49.1,5.2,11.8,4.2,60433,1948,75.7,3.2,68.0,3.2,7.2,1.9,3009849,2567,60.5,0.4,56.2,0.4,6.5,0.3,2580181,4826,73.0,0.5,67.9,0.5,6.2,0.3,1277778,4007,77.8,0.6,71.7,0.6,6.4,0.4,1302403,4259,68.4,0.6,64.1,0.6,6.0,0.4,208285,6587,66.8,1.9,61.1,2.0,8.0,1.3,388177,12473,44.1,1.4,32.9,1.3,25.3,1.9,408921,9579,34.3,1.3,30.2,1.1,11.4,1.4,2309479,4504,72.6,0.5,68.2,0.5,5.4,0.3,337716,11040,46.9,1.5,41.4,1.7,11.5,1.6,794723,11160,70.2,0.8,65.4,0.8,6.3,0.7,683024,11384,79.2,0.7,74.5,0.8,4.9,0.5,494016,9593,84.8,0.6,82.3,0.7,2.4,0.4,4.7,(X),(X),(X),(X),(X),(X),(X)
0400000US22,22,Louisiana,3434862,3505,62.2,0.4,58.0,0.4,6.0,0.3,269714,5685,40.8,1.8,32.2,1.7,20.6,2.4,334648,6032,72.9,1.7,64.3,1.7,10.3,1.1,1157383,6416,79.7,0.6,74.5,0.7,5.4,0.6,643842,4507,76.8,1.0,73.8,1.0,3.7,0.5,490191,2520,58.2,1.0,56.1,1.0,3.6,0.5,291805,2420,23.1,1.1,22.4,1.1,3.0,1.0,247279,2205,5.7,0.6,5.4,0.6,5.2,2.2,N,N,N,N,N,N,N,N,2273886,4160,62.8,0.5,59.8,0.5,4.0,0.3,1033043,4052,60.6,0.9,53.9,0.9,10.6,0.8,21406,2209,57.7,5.1,53.0,4.9,8.0,4.4,50813,2687,70.6,3.5,66.5,3.7,5.1,2.1,N,N,N,N,N,N,N,N,25956,3763,66.3,4.4,61.0,5.2,4.5,3.7,28715,3077,62.9,4.3,54.1,4.5,9.6,3.3,107287,1771,67.7,2.3,61.8,2.5,6.9,1.8,2199401,2534,62.6,0.5,59.7,0.5,3.9,0.3,2626064,5241,74.1,0.5,69.6,0.6,5.3,0.3,1279677,3615,79.9,0.6,74.6,0.7,5.3,0.4,1346387,4306,68.6,0.8,64.9,0.8,5.3,0.5,222364,7775,67.4,1.9,62.5,1.8,6.8,1.0,375910,14057,48.7,1.8,38.7,1.7,20.1,1.7,348105,8661,40.8,1.7,35.3,1.7,12.3,1.7,2291416,5326,74.3,0.5,70.4,0.5,4.6,0.4,357153,9863,55.6,1.5,49.9,1.4,10.2,1.4,799095,11510,71.9,1.1,67.9,1.1,5.2,0.6,643141,10681,78.6,1.0,74.5,1.1,4.1,0.6,492027,11519,86.1,0.8,84.0,0.8,1.7,0.3,6.4,(X),(X),(X),(X),(X),(X),(X)
0400000US23,23,Maine,1076111,2068,66.0,0.7,61.8,0.7,5.9,0.4,69977,1914,52.5,2.7,43.5,2.9,17.2,3.3,77540,1543,74.9,3.1,66.0,3.2,10.5,1.9,330638,1535,85.5,1.0,80.1,1.1,5.5,0.7,220816,1316,82.5,1.5,78.5,1.5,4.7,0.8,177975,876,67.5,1.5,65.0,1.5,3.7,0.6,101768,1202,25.0,1.8,24.2,1.7,3.2,1.1,97397,1068,4.7,0.7,4.6,0.7,2.1,1.8,N,N,N,N,N,N,N,N,1039844,2228,66.0,0.7,62.0,0.7,5.7,0.4,N,N,N,N,N,N,N,N,5587,1035,57.7,9.2,48.3,9.8,16.2,8.8,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,12119,1313,64.0,7.4,55.0,7.0,13.6,5.0,N,N,N,N,N,N,N,N,1033665,1710,66.0,0.7,61.9,0.7,5.7,0.4,806969,1810,79.7,0.9,75.0,0.9,5.4,0.4,396915,1469,83.3,1.0,77.5,1.0,6.0,0.6,410054,1402,76.2,1.1,72.5,1.2,4.7,0.5,58208,3443,70.9,3.5,68.2,3.5,3.2,1.3,91380,4657,47.2,2.6,35.4,2.2,24.7,3.2,108741,5202,46.4,2.6,39.8,2.5,14.1,2.7,729429,1635,80.2,0.8,75.9,0.8,4.9,0.4,52732,3133,55.1,3.3,47.3,3.2,14.2,3.1,250930,7302,77.4,1.3,71.9,1.4,7.0,0.9,231706,6199,83.1,1.2,79.1,1.2,3.8,0.6,194061,7324,87.0,1.2,85.1,1.2,2.0,0.4,4.2,(X),(X),(X),(X),(X),(X),(X)
0400000US24,24,Maryland,4457502,3888,70.6,0.3,66.2,0.3,5.4,0.2,335168,4841,45.0,1.6,35.8,1.4,20.3,1.8,380539,4158,79.6,1.4,70.4,1.6,10.2,1.0,1547711,3726,87.4,0.5,82.0,0.6,4.8,0.3,876416,2435,85.5,0.6,82.5,0.7,3.2,0.4,638690,1938,71.4,0.8,69.1,0.8,3.2,0.4,364449,2042,30.5,1.0,29.7,0.9,2.5,0.8,314529,1787,7.0,0.6,6.8,0.6,3.7,2.0,N,N,N,N,N,N,N,N,2797255,8033,69.4,0.4,65.9,0.4,4.0,0.2,1257427,4785,72.1,0.6,65.7,0.6,8.4,0.6,N,N,N,N,N,N,N,N,230613,2386,71.2,1.7,68.3,1.8,3.6,0.9,N,N,N,N,N,N,N,N,94894,7161,82.2,2.6,75.9,2.8,7.3,2.2,63567,4801,73.5,2.4,66.7,2.6,7.5,1.7,259096,1562,79.1,1.2,73.3,1.3,6.6,1.1,2647871,4401,68.9,0.4,65.6,0.4,3.9,0.2,3443356,3848,83.1,0.3,78.5,0.4,4.7,0.2,1669263,2969,87.0,0.4,81.6,0.5,4.8,0.3,1774093,2839,79.4,0.5,75.5,0.5,4.5,0.3,279155,7731,74.7,1.6,70.0,1.6,5.7,0.8,239236,9045,52.2,2.1,39.1,2.2,25.0,2.8,285053,10642,50.9,1.5,45.4,1.6,10.3,1.5,3062817,3795,83.5,0.3,79.5,0.4,4.0,0.2,301127,9966,67.1,1.4,59.9,1.5,10.7,1.4,768854,12692,79.9,0.7,75.4,0.8,5.3,0.5,855214,13575,85.0,0.6,80.9,0.7,3.7,0.4,1137622,14797,89.3,0.4,86.3,0.5,2.2,0.3,5.6,(X),(X),(X),(X),(X),(X),(X)
0400000US25,25,Massachusetts,5247007,3890,68.9,0.3,64.6,0.3,6.0,0.3,383760,7057,48.9,1.6,40.3,1.6,17.5,1.6,465320,6334,76.0,1.1,67.5,1.2,10.9,1.0,1776023,3673,86.2,0.4,81.5,0.4,5.1,0.4,1002058,2789,84.2,0.6,80.4,0.7,4.5,0.4,749422,1685,72.0,0.8,68.9,0.8,4.3,0.4,431268,1982,30.1,1.0,28.8,1.0,4.4,1.0,439156,1447,6.5,0.6,6.3,0.6,2.8,1.5,N,N,N,N,N,N,N,N,4410709,11282,68.7,0.3,64.8,0.3,5.4,0.3,307102,5648,70.2,1.2,62.6,1.5,10.7,1.3,11279,1976,66.3,7.3,60.2,7.4,9.2,4.9,256772,2309,69.6,1.6,65.7,1.6,5.5,1.1,N,N,N,N,N,N,N,N,179947,11014,68.6,2.0,60.9,2.3,11.2,1.7,80637,6501,73.4,2.9,68.3,3.2,6.7,1.8,391115,1309,69.1,1.2,61.7,1.5,10.5,1.6,4227219,5860,68.6,0.3,64.9,0.4,5.3,0.2,3992823,5703,81.8,0.3,77.2,0.4,5.4,0.3,1964735,2196,85.9,0.4,80.4,0.5,6.0,0.4,2028088,5829,77.9,0.5,74.2,0.5,4.8,0.3,296926,6884,70.9,1.3,66.4,1.3,6.2,0.9,354027,14206,45.8,1.5,34.4,1.4,25.0,2.0,367578,11135,45.8,1.4,39.4,1.3,14.0,1.7,3527503,3238,82.6,0.3,78.5,0.3,4.7,0.3,314766,10156,61.0,1.8,55.3,1.7,9.3,1.2,862304,14449,79.9,0.7,74.5,0.8,6.7,0.6,890752,14542,84.4,0.6,79.7,0.8,5.4,0.5,1459681,18742,87.7,0.3,85.2,0.4,2.6,0.3,5.8,(X),(X),(X),(X),(X),(X),(X)
0400000US26,26,Michigan,7908657,5324,63.9,0.2,57.8,0.2,9.5,0.2,614579,7352,45.4,0.9,32.7,0.9,28.0,1.4,666310,6024,77.9,1.0,66.4,1.0,14.5,0.9,2616170,5109,82.7,0.4,75.3,0.4,8.7,0.3,1539667,3503,80.5,0.5,74.8,0.5,7.1,0.4,1170708,2236,59.0,0.6,55.3,0.6,6.3,0.4,680328,2176,19.7,0.6,18.8,0.6,4.7,0.7,620895,1593,4.8,0.4,4.5,0.3,5.9,2.0,N,N,N,N,N,N,N,N,6417796,7485,64.7,0.2,59.4,0.3,8.1,0.2,1048263,5889,58.0,0.7,47.3,0.8,18.4,1.0,42647,3085,61.4,3.6,52.1,3.3,15.2,3.0,180916,2601,66.7,1.5,62.1,1.7,6.9,1.4,N,N,N,N,N,N,N,N,100429,6913,72.8,2.4,63.4,3.0,12.8,2.5,116413,5191,62.5,2.1,53.3,2.2,14.6,2.2,274420,1508,69.8,1.2,61.2,1.7,12.2,1.4,6264329,4360,64.6,0.2,59.3,0.3,8.0,0.2,5992855,5999,77.0,0.2,70.3,0.3,8.6,0.2,2977136,5124,81.0,0.4,73.4,0.4,9.3,0.3,3015719,3859,72.9,0.3,67.2,0.4,7.8,0.3,470501,10314,69.9,1.1,63.3,1.0,9.4,0.7,781585,16214,53.0,0.9,37.2,0.9,29.9,1.2,689855,12488,41.6,1.0,33.8,1.0,18.6,1.3,5326545,5073,76.8,0.3,70.8,0.3,7.8,0.2,500091,13539,55.7,1.4,45.5,1.4,18.4,1.3,1561910,17057,71.8,0.5,64.1,0.6,10.7,0.5,1849625,17983,80.0,0.4,74.2,0.5,7.1,0.3,1414919,14874,85.8,0.4,82.6,0.4,3.6,0.2,5.2,(X),(X),(X),(X),(X),(X),(X)
0400000US27,27,Minnesota,4119709,3266,72.2,0.3,68.6,0.3,4.9,0.2,300259,4050,55.1,1.4,46.8,1.4,15.1,1.4,363437,3579,83.6,1.1,77.1,1.2,7.5,0.9,1410480,4089,89.0,0.3,85.0,0.4,4.3,0.2,815087,2989,89.1,0.5,85.9,0.5,3.6,0.3,579292,1512,72.1,0.7,69.5,0.7,3.7,0.4,331949,1254,26.7,1.0,26.1,1.0,2.5,0.5,319205,1228,5.6,0.5,5.5,0.5,1.6,1.2,N,N,N,N,N,N,N,N,3700784,4804,72.3,0.3,69.2,0.3,4.2,0.2,161450,2483,70.3,1.9,59.2,2.1,15.8,2.1,41259,2197,60.9,4.5,51.7,4.2,14.9,3.0,132878,2181,72.9,1.5,68.5,1.5,5.9,1.0,N,N,N,N,N,N,N,N,37507,3809,79.3,3.3,73.4,4.4,7.0,2.9,45599,2990,73.0,3.1,65.2,3.3,10.4,2.8,137364,1392,75.0,1.7,68.6,1.9,8.5,1.5,3606502,2842,72.3,0.3,69.2,0.3,4.1,0.2,3168296,3620,85.3,0.2,81.5,0.3,4.4,0.2,1604449,2513,88.8,0.4,84.1,0.4,5.1,0.3,1563847,2922,81.8,0.4,78.8,0.4,3.6,0.3,271633,6107,76.8,1.1,73.9,1.3,3.8,0.7,273734,9364,60.0,1.7,47.9,1.8,20.1,1.6,245899,7624,56.8,1.6,51.0,1.7,9.9,1.1,2804859,3710,85.6,0.2,82.0,0.3,4.0,0.2,168347,6353,69.1,1.7,61.8,1.8,10.6,1.3,701881,9639,82.2,0.7,77.7,0.8,5.4,0.5,979952,11820,87.2,0.4,83.7,0.4,3.8,0.3,954679,10185,89.3,0.4,87.1,0.5,2.4,0.2,4.3,(X),(X),(X),(X),(X),(X),(X)
0400000US28,28,Mississippi,2264375,3646,60.9,0.5,55.5,0.5,7.8,0.4,191041,5950,38.5,2.0,26.8,1.7,29.1,3.1,210878,7192,70.0,2.1,58.4,2.0,14.2,2.0,765474,7914,80.7,0.7,74.2,0.8,6.7,0.5,405688,3997,75.6,1.2,71.6,1.2,5.0,0.8,322690,2831,56.9,1.4,54.8,1.4,3.6,0.7,200002,2869,20.3,1.4,19.8,1.4,2.4,1.1,168602,2657,5.4,0.8,5.2,0.7,5.2,3.5,N,N,N,N,N,N,N,N,1404620,4293,61.3,0.6,57.5,0.6,4.9,0.4,802746,5772,60.0,1.0,51.9,1.1,12.8,1.0,N,N,N,N,N,N,N,N,18540,2454,68.9,6.2,64.7,6.6,4.5,3.3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,13785,2256,61.3,8.4,57.2,8.4,5.9,3.6,40859,3271,65.7,5.7,58.8,5.3,7.9,3.1,1381131,2275,61.1,0.6,57.4,0.7,4.9,0.4,1704730,6078,73.7,0.6,67.9,0.6,6.7,0.4,830942,4746,78.5,0.9,72.1,0.8,6.4,0.5,873788,4210,69.1,0.8,64.0,0.8,7.0,0.6,142971,5615,70.7,2.3,63.5,2.3,9.8,1.8,292607,13812,49.0,1.7,36.8,1.5,24.4,2.1,272936,8998,39.7,1.7,34.6,1.6,12.5,1.9,1493852,7699,74.2,0.6,69.3,0.6,5.7,0.4,248776,8867,52.8,1.8,46.3,1.9,12.2,1.6,445266,10812,71.1,1.1,66.1,1.1,6.5,0.8,496488,12443,79.8,1.0,74.7,1.0,5.2,0.6,303322,9344,86.9,0.9,83.9,1.0,2.3,0.5,5.4,(X),(X),(X),(X),(X),(X),(X)
